modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,model,language
resnet18,cifar100,train,1,2025-09-01T14:29:37,codecarbon,63e72bf0-dfc1-4538-8272-8540502b1432,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.05951797799207,0.0009528098544665,1.340861691127264e-05,42.5,109.88466505563544,0.0372748374938964,0.0008355909783815,0.0020447599691415,6.832098755610358e-07,0.0028810341573987,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,eval,1,2025-09-01T14:29:54,codecarbon,a256c652-029c-47b5-8010-e7e45850bd29,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.599524904042482,0.000167145323129,1.3266002043889565e-05,42.5,98.76399319842744,0.0378484725952148,0.0001481987325955,0.0003570797301097,1.228856611261264e-07,0.0005054013483664,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,train,2,2025-09-01T14:31:08,codecarbon,6fa20200-c0b0-4404-b347-e6dbf7ed9ac7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.44208650098881,0.0009317723168067,1.3417976961183051e-05,42.5,93.13089249098512,0.0379142761230468,0.0008164292176364,0.0020003116002484,6.816290539882918e-07,0.0028174224469389,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,eval,2,2025-09-01T14:31:25,codecarbon,6bb23894-7ade-47d9-9bdf-3232f8d10bab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.175183393002952,0.0001617347255204,1.3283966269733102e-05,42.5,106.09033082099916,0.0380115509033203,0.0001431005253264,0.0003458216655438,1.1900289737981845e-07,0.0004890411937676,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,train,3,2025-09-01T14:32:41,codecarbon,f75da0ba-b670-45de-9663-2a5570d16820,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.85824699600926,0.0009502103246748,1.341001739329495e-05,42.5,111.26738145207578,0.0380587577819824,0.0008330427499353,0.0020394369093263,6.942371541661365e-07,0.0028731738964159,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,eval,3,2025-09-01T14:32:57,codecarbon,3ec213dc-22e6-4b4a-b64f-ec53edfdab7a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.797542852989864,0.0001565562605544,1.3270243007828885e-05,42.5,99.7827232529332,0.0380687713623046,0.0001388193725227,0.0003344483231124,1.1524860866877289e-07,0.0004733829442438,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,train,4,2025-09-01T14:34:13,codecarbon,dbcd6a29-1548-403d-bae3-05b040dd4ad3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.52765344595537,0.0009580544224601,1.3394182198134197e-05,42.5,100.02943047649488,0.038093090057373,0.0008410549462236,0.0020551341441059,7.031939129752164e-07,0.0028968922842425,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,eval,4,2025-09-01T14:34:30,codecarbon,e7709c0b-91e2-48fc-a1eb-c14006b9e2d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.985723839025011,0.0001591424478506,1.327766682997696e-05,42.5,101.2627859918017,0.0381116867065429,0.0001409873119695,0.0003400980498557,1.1749937567812741e-07,0.000481202861201,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,train,5,2025-09-01T14:35:45,codecarbon,4180417e-d499-4f54-a4fe-04c9ae6caa1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.96348363201832,0.000954102646262,1.3444980395967318e-05,42.5,110.0936008055704,0.0381217002868652,0.000834790741324,0.002049454139561,6.98322272979314e-07,0.002884943203158,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
resnet18,cifar100,eval,5,2025-09-01T14:36:02,codecarbon,d3bda970-675d-43d5-86b3-2b38d6ebe778,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.33333589497488,0.0001636543344296,1.326926760312731e-05,42.5,82.8286178570218,0.0381317138671875,0.0001451164645064,0.0003496086130194,1.2048403919871164e-07,0.000494845561565,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0,resnet18,R
